id_sampling_point;date_sample_collect;precision_date;id_level_1;level_1_scale_obs;id_level_2;level_2_scale_obs;id_level_3;level_3_scale_obs;country_code;main_prog_name;additional_name;data_type;id_sample;macrof_sampl_obs_meth;macrofauna_nb_samples;macrofauna_extract_duration;macrofauna_sampling_met_iso;macrof_sampled_each_subsample;macrofauna_exposit_time_traps
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-714_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;714;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-714_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-81_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;81;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-81_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-82_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;82;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-82_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-83_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;83;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-83_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-84_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;84;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-84_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-85_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;85;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-85_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-86_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;86;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-86_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-87_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;87;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-87_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-88_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;88;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-88_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-89_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;89;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-89_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-810_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;810;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-810_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-811_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;811;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-811_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-812_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;812;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-812_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-813_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;813;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-813_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-814_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;814;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-814_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-815_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;815;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-815_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-91_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;91;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-91_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-92_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;92;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-92_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-93_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;93;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-93_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-94_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;94;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-94_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-95_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;95;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-95_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-96_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;96;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-96_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-97_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;97;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-97_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-98_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;98;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-98_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-99_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;99;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-99_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-910_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;910;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-910_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-911_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;911;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-911_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-912_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;912;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-912_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-913_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;913;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-913_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-914_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;914;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-914_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-915_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;915;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-915_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-916_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;916;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-916_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-101_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;101;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-101_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-102_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;102;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-102_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9826_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9826;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9826_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9828_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9828;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9828_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9829_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9829;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9829_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9837_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9837;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9837_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9840_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9840;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9840_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9847_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9847;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9847_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9849_B-NA_P-NA;date:2014-05-01T00:00:00:yyyy-MM-dd;M;9849;F;NA;B;NA;P;NL;verhoeven2020godwitstudy;;Metadata Macrofauna;2014-05-01-M_NL_Verhoeven2020GodwitStudy_F-9849_B-NA_P-NA_Metadata Macrofauna;hand_sorting;1.0;;;400.0;
1970-01-01-Y_PL_Nowak1975PolishEWStudy_F-Grazed pasture_B-NA_P-NA;date:1970-01-01T00:00:00:yyyy-MM-dd;Y;Grazed pasture;F;NA;B;NA;P;PL;nowak1975polishewstudy;;Metadata Macrofauna;1970-01-01-Y_PL_Nowak1975PolishEWStudy_F-Grazed pasture_B-NA_P-NA_Metadata Macrofauna;combination_of_several_sampling_techniques;10.0;;;625.0;
1970-01-01-Y_PL_Nowak1975PolishEWStudy_F-Former sheep-fold pasture_B-NA_P-NA;date:1970-01-01T00:00:00:yyyy-MM-dd;Y;Former sheep-fold pasture;F;NA;B;NA;P;PL;nowak1975polishewstudy;;Metadata Macrofauna;1970-01-01-Y_PL_Nowak1975PolishEWStudy_F-Former sheep-fold pasture_B-NA_P-NA_Metadata Macrofauna;combination_of_several_sampling_techniques;10.0;;;625.0;
1970-01-01-Y_PL_Nowak1975PolishEWStudy_F-Sheep-fold_B-NA_P-NA;date:1970-01-01T00:00:00:yyyy-MM-dd;Y;Sheep-fold;F;NA;B;NA;P;PL;nowak1975polishewstudy;;Metadata Macrofauna;1970-01-01-Y_PL_Nowak1975PolishEWStudy_F-Sheep-fold_B-NA_P-NA_Metadata Macrofauna;combination_of_several_sampling_techniques;10.0;;;625.0;
1969-01-01-Y_PL_Nowak1975PolishEWStudy_F-Grazed pasture_B-NA_P-NA;date:1969-01-01T00:00:00:yyyy-MM-dd;Y;Grazed pasture;F;NA;B;NA;P;PL;nowak1975polishewstudy;;Metadata Macrofauna;1969-01-01-Y_PL_Nowak1975PolishEWStudy_F-Grazed pasture_B-NA_P-NA_Metadata Macrofauna;combination_of_several_sampling_techniques;10.0;;;625.0;
1969-01-01-Y_PL_Nowak1975PolishEWStudy_F-Former sheep-fold pasture_B-NA_P-NA;date:1969-01-01T00:00:00:yyyy-MM-dd;Y;Former sheep-fold pasture;F;NA;B;NA;P;PL;nowak1975polishewstudy;;Metadata Macrofauna;1969-01-01-Y_PL_Nowak1975PolishEWStudy_F-Former sheep-fold pasture_B-NA_P-NA_Metadata Macrofauna;combination_of_several_sampling_techniques;10.0;;;625.0;
1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Mydlniki_B-NA_P-NA;date:1980-01-01T00:00:00:yyyy-MM-dd;NA;Mydlniki;F;NA;B;NA;P;PL;wendorf1980polishewstudy;;Metadata Macrofauna;1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Mydlniki_B-NA_P-NA_Metadata Macrofauna;na;;;;;
1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Chelm_B-NA_P-NA;date:1980-01-01T00:00:00:yyyy-MM-dd;NA;Chelm;F;NA;B;NA;P;PL;wendorf1980polishewstudy;;Metadata Macrofauna;1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Chelm_B-NA_P-NA_Metadata Macrofauna;na;;;;;
1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Biezanow_B-NA_P-NA;date:1980-01-01T00:00:00:yyyy-MM-dd;NA;Biezanow;F;NA;B;NA;P;PL;wendorf1980polishewstudy;;Metadata Macrofauna;1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Biezanow_B-NA_P-NA_Metadata Macrofauna;na;;;;;
1996-11-01-M_CH_Zaller1999PlantCommunityandEWStudy_T-lowambient_B-NA_P-NA;date:1996-01-11T00:00:00:yyyy-MM-dd;M;lowambient;T;NA;B;NA;P;CH;zaller1999plantcommunityandewstudy;;Metadata Macrofauna;1996-11-01-M_CH_Zaller1999PlantCommunityandEWStudy_T-lowambient_B-NA_P-NA_Metadata Macrofauna;electrical_sampling_octet_extraction;;;;;
1996-11-01-M_CH_Zaller1999PlantCommunityandEWStudy_T-lowelevated_B-NA_P-NA;date:1996-01-11T00:00:00:yyyy-MM-dd;M;lowelevated;T;NA;B;NA;P;CH;zaller1999plantcommunityandewstudy;;Metadata Macrofauna;1996-11-01-M_CH_Zaller1999PlantCommunityandEWStudy_T-lowelevated_B-NA_P-NA_Metadata Macrofauna;electrical_sampling_octet_extraction;;;;;
1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Jaworki_B-NA_P-NA;date:1980-01-01T00:00:00:yyyy-MM-dd;NA;Jaworki;F;NA;B;NA;P;PL;wendorf1980polishewstudy;;Metadata Macrofauna;1980-01-01-NA_PL_Wendorf1980PolishEWStudy_F-Jaworki_B-NA_P-NA_Metadata Macrofauna;na;;;;;
2015-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Svilajnac_B-NA_P-NA;date:2015-10-01T00:00:00:yyyy-MM-dd;Y;Svilajnac;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2015-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Svilajnac_B-NA_P-NA_Metadata Macrofauna;hand_sorting;16.0;;;1600.0;ISO 2361
2014-04-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA;date:2014-04-01T00:00:00:yyyy-MM-dd;Y;Cacak;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2014-04-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA_Metadata Macrofauna;hand_sorting;16.0;;;1600.0;ISO 2361
2014-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA;date:2014-10-01T00:00:00:yyyy-MM-dd;Y;Cacak;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2014-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA_Metadata Macrofauna;hand_sorting;16.0;;;1600.0;ISO 2361
2015-04-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA;date:2015-04-01T00:00:00:yyyy-MM-dd;Y;Cacak;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2015-04-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA_Metadata Macrofauna;hand_sorting;16.0;;;1600.0;ISO 2361
2015-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA;date:2015-10-01T00:00:00:yyyy-MM-dd;Y;Cacak;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2015-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Cacak_B-NA_P-NA_Metadata Macrofauna;hand_sorting;16.0;;;1600.0;ISO 2361
2016-04-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Prnjavor_B-NA_P-NA;date:2016-04-01T00:00:00:yyyy-MM-dd;Y;Prnjavor;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2016-04-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Prnjavor_B-NA_P-NA_Metadata Macrofauna;hand_sorting;8.0;;;1600.0;ISO 2361
2016-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Prnjavor_B-NA_P-NA;date:2016-10-01T00:00:00:yyyy-MM-dd;Y;Prnjavor;F;NA;B;NA;P;RS;sekulic2022serbianewstudyagroecosystems;;Metadata Macrofauna;2016-10-01-Y_RS_Sekulic2022SerbianEWStudyAgroecosystems_F-Prnjavor_B-NA_P-NA_Metadata Macrofauna;hand_sorting;8.0;;;1600.0;ISO 2361
2016-06-01-M_AT_Healthy Alps_F-managedA_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;managedA;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-managedA_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-06-01-M_AT_Healthy Alps_F-managedC_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;managedC;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-managedC_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-06-01-M_AT_Healthy Alps_F-managedD_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;managedD;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-managedD_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-06-01-M_AT_Healthy Alps_F-abandonedA_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;abandonedA;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-abandonedA_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-06-01-M_AT_Healthy Alps_F-abandonedB_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;abandonedB;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-abandonedB_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-06-01-M_AT_Healthy Alps_F-abandonedC_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;abandonedC;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-abandonedC_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-06-01-M_AT_Healthy Alps_F-abandonedD_B-NA_P-NA;date:2016-06-01T00:00:00:yyyy-MM-dd;M;abandonedD;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-06-01-M_AT_Healthy Alps_F-abandonedD_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-managedA_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;managedA;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-managedA_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-managedB_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;managedB;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-managedB_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-managedC_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;managedC;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-managedC_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-managedD_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;managedD;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-managedD_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-abandonedA_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;abandonedA;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-abandonedA_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-abandonedB_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;abandonedB;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-abandonedB_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
2016-08-01-M_AT_Healthy Alps_F-abandonedC_B-NA_P-NA;date:2016-08-01T00:00:00:yyyy-MM-dd;M;abandonedC;F;NA;B;NA;P;AT;healthy_alps;;Metadata Macrofauna;2016-08-01-M_AT_Healthy Alps_F-abandonedC_B-NA_P-NA_Metadata Macrofauna;hand_sorting;5.0;;;625.0;
