id_sampling_point;date_sample_collection;precision_date;data_type;id_sample;id_level_1;id_level_2;id_level_3;country_code;main_prog_name;type_of_sample;additional_name;fungi_ace_index;amf_spore_density;fungi_chao1_index;level_1_scale_obs;level_2_scale_obs;level_3_scale_obs;fungi_fisher_alpha;fungi_shannon_index;fungi_simpson_index;fungi_evenness_index;fungi_richness_index;fungi_number_amf_taxon;fungi_index_shan_logbase;mucor_relative_abundance;phoma_relative_abundance;apodus_relative_abundance;amf_phylogenetic_diversity;fungi_evenness_index_method;fungi_inverse_simpson_index;fusarium_relative_abundance;geomyces_relative_abundance;preussia_relative_abundance;rhizopus_relative_abundance;ascobolus_relative_abundance;exophiala_relative_abundance;fungi_phylogenetic_diversity;fusicolla_relative_abundance;paraphoma_relative_abundance;periconia_relative_abundance;podospora_relative_abundance;saitozyma_relative_abundance;acremonium_relative_abundance;alternaria_relative_abundance;chaetomium_relative_abundance;gibberella_relative_abundance;minimedusa_relative_abundance;coprinellus_relative_abundance;coprinopsis_relative_abundance;metarhizium_relative_abundance;mortierella_relative_abundance;sanchytrium_relative_abundance;scutellinia_relative_abundance;stromatinia_relative_abundance;syncephalis_relative_abundance;trichoderma_relative_abundance;cladorrhinum_relative_abundance;cladosporium_relative_abundance;clonostachys_relative_abundance;lophotrichus_relative_abundance;microdochium_relative_abundance;pseudaleuria_relative_abundance;pyrenochaeta_relative_abundance;stachybotrys_relative_abundance;tetracladium_relative_abundance;gibellulopsis_relative_abundance;pseudeurotium_relative_abundance;rhizophlyctis_relative_abundance;schizothecium_relative_abundance;solicoccozyma_relative_abundance;spizellomyces_relative_abundance;trichocladium_relative_abundance;dactylonectria_relative_abundance;leptodontidium_relative_abundance;ophiosphaerella_relative_abundance;ramophialophora_relative_abundance;trichosporiella_relative_abundance;plectosphaerella_relative_abundance;pseudogymnoascus_relative_abundance;pyrenochaetopsis_relative_abundance;pseudoarthrographis_relative_abundance
2018-01-01_Y_ES_LUCAS_F_319_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;319;NA;NA;ES;lucas;;;;;834.288461538462;F;NA;NA;151.444772662586;4.85282233364378;0.020739799995868;0.811316882972731;396;;e;0;;0;;Pielou;48.2164726853308;0.12252346193952;0;0.009384775808133;0.002606882168926;0.003128258602711;0;;0;0;0;0;0;0.000521376433785;0.005735140771637;0.000521376433785;;0.000521376433785;0;0;0.000521376433785;0.02711157455683;;0;0;0.003649635036496;0;0;0.006777893639208;0.002085505735141;;0;0;0;0.000521376433785;0.003128258602711;0.001564129301356;0;0.003649635036496;0;0.01303441084463;0.000521376433785;0;0;0;0;0;;0;0.000521376433785;0.000521376433785;0.006256517205422
2018-01-01_Y_ES_LUCAS_F_338_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;338;NA;NA;ES;lucas;;;;;654.818181818182;F;NA;NA;122.819061239151;4.78347277463011;0.015727941421431;0.819816270002656;342;;e;0;;0;;Pielou;63.5811116792053;0.019828510182208;0;0.0005359056806;0.012861736334405;0.030010718113612;0;;0;0;0.003751339764202;0;0;0;0.058949624866024;0.008038585209003;;0.003215434083601;0.0005359056806;0.002143622722401;0;0.017148981779207;;0;0.009110396570204;0;0;0;0.032154340836013;0;;0.005359056806002;0;0;0;0.003215434083601;0;0;0.001607717041801;0.008038585209003;0.005359056806002;0.0005359056806;0;0;0;0;0;;0;0;0;0.062165058949625
2018-01-01_Y_ES_LUCAS_F_340_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;340;NA;NA;ES;lucas;;;;;585.538461538462;F;NA;NA;148.742635213599;4.82466500408721;0.01649931833335;0.875716996025034;247;;e;0.003154574132492;;0;;Pielou;60.608564535585;0.011041009463722;0;0.00788643533123;0;0.012618296529969;0;;0.001577287066246;0;0.001577287066246;0.001577287066246;0;0.003154574132492;0.012618296529969;0.045741324921136;;0;0;0;0;0.022082018927445;;0;0;0;0;0.011041009463722;0.012618296529969;0;;0.011041009463722;0;0;0;0;0;0;0.006309148264984;0.009463722397476;0.011041009463722;0.003154574132492;0;0;0;0;0;;0;0;0;0.017350157728707
2018-01-01_Y_ES_LUCAS_F_345_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;345;NA;NA;ES;lucas;;;;;981.153846153846;F;NA;NA;123.359061700338;4.18777568120478;0.040553061536635;0.691955383391853;425;;e;0;;0;;Pielou;24.6590506883582;0.008814102564103;0;0.00267094017094;0;0;0;;0;0.000267094017094;0;0;0;0.000267094017094;0.062767094017094;0.008814102564103;;0.000267094017094;0;0;0;0.00667735042735;;0;0;0.000267094017094;0;0;0.003205128205128;0;;0.000801282051282;0;0;0;0.053685897435897;0;0;0;0;0.003472222222222;0.00133547008547;0;0;0;0;0;;0.008814102564103;0;0;0.052083333333333
2018-01-01_Y_ES_LUCAS_F_362_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;362;NA;NA;ES;lucas;;;;;726.061224489796;F;NA;NA;164.451006438864;4.85978671417267;0.021943750151666;0.840685406798674;324;;e;0;;0;;Pielou;45.5710620604238;0;0;0.004926108374384;0;0;0.010837438423645;;0.002955665024631;0;0.000985221674877;0;0;0;0.009852216748768;0;;0;0;0;0;0.03448275862069;;0;0;0;0;0;0.004926108374384;0.001970443349754;;0.01576354679803;0;0.001970443349754;0;0.005911330049261;0;0;0.002955665024631;0.000985221674877;0.026600985221675;0;0;0;0;0.000985221674877;0;;0;0.001970443349754;0.003940886699507;0
2018-01-01_Y_ES_LUCAS_F_366_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;366;NA;NA;ES;lucas;;;;;1650.3125;F;NA;NA;309.461188559756;5.51982215695301;0.010132146580657;0.843690609646178;694;;e;0;;0.000383877159309;;Pielou;98.6957691580494;0.063723608445298;0;0.06257197696737;0.000383877159309;0.002303262955854;0.041842610364683;;0.004990403071017;0.001919385796545;0;0;0;0;0.075239923224568;0;;0.010748560460653;0;0;0;0.01957773512476;;0;0;0;0.003071017274472;0;0.006909788867562;0;;0.076007677543186;0;0;0;0;0.004222648752399;0;0;0.000383877159309;0.006525911708253;0.000767754318618;0;0;0;0;0;;0.000383877159309;0.002687140115163;0.009596928982726;0
2018-01-01_Y_ES_LUCAS_F_370_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;370;NA;NA;ES;lucas;;;;;1179.94230769231;F;NA;NA;181.52196526115;4.61090373008082;0.034682219482269;0.763966185900765;418;;e;0;;0.007955936352509;;Pielou;28.8332181425486;0.01468788249694;0;0.003671970624235;0;0;0.012239902080783;;0;0.012851897184823;0;0;0.001835985312118;0;0.009791921664627;0;;0;0;0;0;0.162790697674419;;0.003059975520196;0;0;0.005507955936353;0;0;0.000611995104039;;0;0;0;0;0;0.001223990208078;0;0.002447980416157;0.000611995104039;0.025091799265606;0.000611995104039;0;0;0;0;0;;0;0.000611995104039;0;0
2018-01-01_Y_ES_LUCAS_F_378_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;378;NA;NA;ES;lucas;;;;;825.782608695652;F;NA;NA;197.453380072344;4.94358986768102;0.025912972803231;0.856560737987736;321;;e;0;;0;;Pielou;38.5907092788404;0.029776674937965;0;0.014888337468983;0.003722084367246;0.001240694789082;0;;0.001240694789082;0;0;0;0;0;0.024813895781638;0;;0;0;0;0;0.258064516129032;;0.003722084367246;0.001240694789082;0.002481389578164;0.009925558312655;0.007444168734491;0.009925558312655;0;;0.001240694789082;0;0;0;0;0.003722084367246;0;0;0.008684863523573;0.014888337468983;0.001240694789082;0;0;0;0.004962779156328;0;;0.017369727047146;0.003722084367246;0.001240694789082;0.006203473945409
2018-01-01_Y_ES_LUCAS_F_382_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;382;NA;NA;ES;lucas;;;;;298;F;NA;NA;110.776113594851;4.50789201271741;0.017785506447892;0.929073350230054;128;;e;0;;0;;Pielou;56.2255566311713;0.053941908713693;0;0.008298755186722;0.004149377593361;0.004149377593361;0;;0;0.004149377593361;0.008298755186722;0;0;0;0.045643153526971;0.024896265560166;;0;0;0.004149377593361;0;0.024896265560166;;0;0;0;0;0;0;0.012448132780083;;0.004149377593361;0;0.004149377593361;0;0;0;0;0.016597510373444;0.04149377593361;0.012448132780083;0;0;0;0;0;0;;0.004149377593361;0;0;0
2018-01-01_Y_ES_LUCAS_F_384_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;384;NA;NA;ES;lucas;;;;;8;F;NA;NA;2.34643805811895;1.15125017475527;0.452479338842975;0.591625556459621;7;;e;0;;0;;Pielou;2.21004566210046;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
2018-01-01_Y_ES_LUCAS_F_392_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;392;NA;NA;ES;lucas;;;;;200.5;F;NA;NA;97.4950790935095;4.27623189536216;0.019607843137255;0.945694789240426;92;;e;0;;0;;Pielou;51;0.013071895424837;0;0.006535947712418;0;0;0;;0;0;0;0;0;0;0;0.013071895424837;;0;0.032679738562092;0;0;0.019607843137255;;0;0;0;0;0.006535947712418;0;0.013071895424837;;0;0;0;0;0;0;0;0;0;0.026143790849673;0;0;0;0;0;0;;0.013071895424837;0.006535947712418;0;0
2018-01-01_Y_ES_LUCAS_F_393_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;393;NA;NA;ES;lucas;;;;;1169.17204301075;F;NA;NA;253.569196490902;5.36032336549072;0.013526065633837;0.840383381598059;589;;e;0;;0.007712082262211;;Pielou;73.9313283752239;0.032133676092545;0;0.005141388174807;0;0.005141388174807;0.000428449014567;;0.001285347043702;0.003856041131105;0.005141388174807;0;0;0.001285347043702;0.075407026563839;0.013710368466153;;0.011568123393316;0.000856898029135;0.000428449014567;0;0.046272493573265;;0.000428449014567;0.039417309340189;0;0.001285347043702;0.002142245072836;0.002999143101971;0.003427592116538;;0.016281062553556;0;0;0;0.00471293916024;0;0.000428449014567;0.001713796058269;0.035132819194516;0.013281919451585;0;0;0;0;0;0;;0;0.002142245072836;0;0
2018-01-01_Y_ES_LUCAS_F_402_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;402;NA;NA;ES;lucas;;;;;1149.61682242991;F;NA;NA;252.96217084511;5.45256800976658;0.009862865316175;0.845297730696998;633;;e;0;;0.003878702397743;;Pielou;101.390414239972;0.024330042313117;0;0.009520451339915;0.000352609308886;0.005289139633286;0.007052186177715;;0.002820874471086;0.019040902679831;0.004936530324401;0;0;0;0.030324400564175;0.034555712270804;;0.000352609308886;0.01163610719323;0;0;0.050070521861777;;0;0.010578279266573;0;0.003173483779972;0.013046544428773;0.024682651622003;0.0024682651622;;0.003173483779972;0;0;0.0024682651622;0;0.004936530324401;0;0.008462623413258;0.027150916784203;0.061354019746121;0.001057827926657;0;0;0;0.000705218617772;0;;0;0;0;0.001057827926657
2018-01-01_Y_ES_LUCAS_F_403_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;403;NA;NA;ES;lucas;;;;;764.117647058824;F;NA;NA;181.512298192319;5.10092357013412;0.013224917143278;0.874222626919696;342;;e;0;;0.001974333662389;;Pielou;75.6148404686464;0.024679170779862;0;0.012833168805528;0.000987166831194;0.015794669299112;0.000987166831194;;0.002961500493583;0.002961500493583;0.004935834155972;0;0;0.002961500493583;0.027640671273445;0.025666337611056;;0;0;0;0;0.038499506416584;;0.000987166831194;0;0;0;0.001974333662389;0.010858835143139;0;;0.001974333662389;0;0;0;0;0.002961500493583;0.000987166831194;0.002961500493583;0.016781836130306;0.099703849950642;0;0;0;0;0.000987166831194;0;;0.000987166831194;0.001974333662389;0;0
2018-01-01_Y_ES_LUCAS_F_413_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;413;NA;NA;ES;lucas;;;;;1851.16666666667;F;NA;NA;414.717668986955;5.83159049740395;0.008094072461929;0.859408322828779;885;;e;0.000323729362253;;0.002913564260278;;Pielou;123.547201325858;0.034315312398835;0;0.007122045969569;0;0.001294917449013;0.011006798316607;;0.000971188086759;0.003884752347038;0.000323729362253;0;0;0;0.02978310132729;0.001942376173519;;0.005827128520557;0.000647458724506;0;0;0.038523794108126;;0;0;0;0;0;0.008416963418582;0.000647458724506;;0.000971188086759;0;0;0;0;0;0.000323729362253;0.000647458724506;0.023308514082227;0.057947555843315;0.001294917449013;0;0;0;0.000971188086759;0;;0;0.002913564260278;0;0
2018-01-01_Y_ES_LUCAS_F_434_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;434;NA;NA;ES;lucas;;;;;1283.49484536082;F;NA;NA;264.961060682519;5.37474597176021;0.012943059867852;0.831213373807359;643;;e;0.00036563071298;;0;;Pielou;77.2614830040179;0.018647166361974;0;0.012431444241316;0.006946983546618;0.059232175502742;0.00109689213894;;0;0;0.002193784277879;0;0;0.002193784277879;0.003656307129799;0.004021937842779;;0.006215722120658;0;0.00036563071298;0.00036563071298;0.03436928702011;;0;0;0;0;0.022669104204753;0.003656307129799;0;;0.00146252285192;0;0;0.00073126142596;0.00109689213894;0;0;0.016087751371115;0;0.00073126142596;0.003290676416819;0;0;0;0.00036563071298;0.002193784277879;;0;0.00109689213894;0;0
2018-01-01_Y_ES_LUCAS_F_440_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;440;NA;NA;ES;lucas;;;;;1624.78861788618;F;NA;NA;352.809328166342;5.76078765793676;0.008025599512303;0.858939302585238;818;;e;0.001237623762376;;0.03279702970297;;Pielou;124.601283488799;0.020420792079208;0;0.009282178217822;0.002784653465347;0.003094059405941;0.013923267326733;;0.000928217821782;0.004022277227723;0.002165841584158;0.012685643564356;0.000309405940594;0.000618811881188;0.016398514851485;0;;0.010210396039604;0;0;0;0.052289603960396;;0.000309405940594;0;0;0.001856435643564;0.000309405940594;0.007735148514851;0.007735148514851;;0.002784653465347;0;0;0.000309405940594;0;0.000309405940594;0.000309405940594;0.006806930693069;0.005569306930693;0.01980198019802;0;0;0;0;0.00154702970297;0.000309405940594;;0;0.003094059405941;0;0
2018-01-01_Y_ES_LUCAS_F_441_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;441;NA;NA;ES;lucas;;;;;1155.89473684211;F;NA;NA;199.695064647517;4.71974266408689;0.026793238536661;0.741543988820913;581;;e;0;;0;;Pielou;37.3228491446345;0.001732101616628;0;0.002309468822171;0;0.001443418013857;0;;0;0;0;0.000866050808314;0;0;0.00433025404157;0;;0;0;0;0;0.00837182448037;;0;0;0;0;0.000577367205543;0;0;;0;0;0;0;0;0;0.006062355658199;0;0.000577367205543;0;0;0;0;0;0;0;;0;0.000288683602771;0.0020207852194;0
2018-01-01_Y_ES_LUCAS_F_46_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;46;NA;NA;ES;lucas;;;;;796.573033707865;F;NA;NA;226.882876518705;5.48277004350243;0.009238459911751;0.886584417709786;485;;e;0.035945786682381;;0;;Pielou;108.243149783875;0.066588096641131;0;0.012964054213318;0;0;0.000589275191514;;0.000589275191514;0;0.000589275191514;0;0;0.004714201532116;0.011196228638774;0;;0;0;0;0.003535651149087;0.058338243959929;;0;0;0.021803182086034;0;0;0.002946375957572;0.003535651149087;;0;0;0;0;0;0.001767825574543;0;0;0.004124926340601;0.022392457277549;0;0;0;0;0;0;;0.004124926340601;0.002357100766058;0.014142604596347;0
2018-01-01_Y_ES_LUCAS_F_460_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;460;NA;NA;ES;lucas;;;;;1413.90566037736;F;NA;NA;379.119892285332;5.82737666710998;0.007251502161997;0.869822579480509;812;;e;0.000702000702001;;0;;Pielou;137.902461815525;0.002457002457002;0;0.003159003159003;0;0.001755001755002;0.000702000702001;;0;0.004212004212004;0;0.000351000351;0.010530010530011;0.000702000702001;0.000351000351;0;;0.000351000351;0.000351000351;0;0.000702000702001;0.114075114075114;;0.003510003510004;0;0;0.004914004914005;0;0.003510003510004;0.000351000351;;0;0.000351000351;0.000702000702001;0;0;0;0.003159003159003;0;0.001404001404001;0.003510003510004;0;0;0.000702000702001;0;0;0;;0;0.000351000351;0.001053001053001;0
2018-01-01_Y_ES_LUCAS_F_468_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;468;NA;NA;ES;lucas;;;;;903.411764705882;F;NA;NA;194.340427960615;5.25493236312588;0.010699426799979;0.859225809629669;453;;e;0.00387811634349;;0;;Pielou;93.4629507444275;0.012742382271468;0;0.026592797783934;0;0;0.002216066481994;;0.006094182825485;0.014404432132964;0;0;0;0;0.002770083102493;0;;0.014404432132964;0;0.00387811634349;0;0.050415512465374;;0.000554016620499;0;0;0;0.000554016620499;0.006094182825485;0;;0.005540166204986;0;0.001108033240997;0;0.018282548476454;0.00387811634349;0.000554016620499;0.000554016620499;0.001108033240997;0.021052631578947;0;0;0;0;0.002770083102493;0;;0.001662049861496;0.005540166204986;0.001108033240997;0
2018-01-01_Y_ES_LUCAS_F_47_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;47;NA;NA;ES;lucas;;;;;1207.92307692308;F;NA;NA;132.41566023846;3.66469201277481;0.113090912468818;0.619433206302571;371;;e;0.001464128843338;;0;;Pielou;8.84244346578883;0.002928257686676;0;0;0;0;0;;0;0.001952171791118;0.000976085895559;0;0;0;0.008784773060029;0;;0;0;0;0;0.049780380673499;;0;0;0;0;0.009760858955588;0.013177159590044;0;;0;0;0.000488042947779;0.001464128843338;0;0.002928257686676;0.000976085895559;0.000488042947779;0.003416300634456;0.009760858955588;0;0;0;0;0;0;;0.011713030746706;0.002440214738897;0.003904343582235;0.001952171791118
2018-01-01_Y_ES_LUCAS_F_471_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;471;NA;NA;ES;lucas;;;;;6;F;NA;NA;2.62630894296165;1.40194545937873;0.28;0.871077690259227;5;;e;0;;0;;Pielou;3.57142857142857;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;;0;0;0;0;0;;0;0;0;0;0;0;0;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;;0;0;0;0
2018-01-01_Y_ES_LUCAS_F_476_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;476;NA;NA;ES;lucas;;;;;1463.01020408163;F;NA;NA;238.466127233057;5.07265432164823;0.020481678897081;0.776892162580016;685;;e;0.000251382604324;;0;;Pielou;48.8241225255467;0.049773755656109;0;0.01332327802916;0.005781799899447;0.000754147812971;0.020110608345903;;0.000754147812971;0;0.000502765208648;0.001759678230266;0.001005530417295;0.000251382604324;0.026143790849673;0;;0.000754147812971;0;0;0;0.068878833584716;;0.000251382604324;0;0;0.001759678230266;0.000251382604324;0.010809451985923;0;;0.000502765208648;0;0;0;0;0;0;0.01131221719457;0.003770739064857;0.180492709904475;0.002765208647562;0;0;0;0;0;;0;0.000251382604324;0;0
2018-01-01_Y_ES_LUCAS_F_480_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;480;NA;NA;ES;lucas;;;;;808;F;NA;NA;169.233190450559;4.40455807465619;0.057321722516639;0.739858565714604;385;;e;0.004062288422478;;0.000677048070413;;Pielou;17.4453934057849;0.004062288422478;0;0.001354096140826;0.004062288422478;0.000677048070413;0;;0.003385240352065;0;0;0.001354096140826;0;0.001354096140826;0.014218009478673;0;;0;0.003385240352065;0.004062288422478;0;0.048070412999323;;0;0;0;0;0;0.016926201760325;0.003385240352065;;0.002708192281652;0;0.002031144211239;0;0;0;0.001354096140826;0.004062288422478;0.078537576167908;0.010155721056195;0;0;0;0;0.000677048070413;0.002031144211239;;0;0;0.002031144211239;0
2018-01-01_Y_ES_LUCAS_F_482_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;482;NA;NA;ES;lucas;;;;;951.27868852459;F;NA;NA;226.007087353738;5.25037252145743;0.013997088512561;0.872006670099469;412;;e;0;;0;;Pielou;71.4434290461602;0.022165387894288;0;0.001705029838022;0;0;0;;0.004262574595055;0.000852514919011;0;0;0;0.000852514919011;0.105711849957374;0.000852514919011;;0;0;0;0;0.044330775788576;;0;0;0;0;0.000852514919011;0.028132992327366;0.008525149190111;;0.009377664109122;0;0.000852514919011;0;0;0;0;0.011935208866155;0;0.012787723785166;0.010230179028133;0;0;0;0.001705029838022;0.000852514919011;;0;0;0.002557544757033;0.000852514919011
2018-01-01_Y_ES_LUCAS_F_49_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;49;NA;NA;ES;lucas;;;;;1010.22222222222;F;NA;NA;218.774489323594;4.93268726256936;0.031745387066279;0.843708016513122;346;;e;0.003550295857988;;0;;Pielou;31.500639696475;0.036686390532544;0;0.008284023668639;0;0;0.004733727810651;;0;0.002366863905325;0;0;0.002366863905325;0.001183431952663;0.001183431952663;0;;0.002366863905325;0;0.002366863905325;0;0.042603550295858;;0;0.005917159763314;0;0.011834319526627;0;0;0;;0.008284023668639;0;0;0;0;0.001183431952663;0.007100591715976;0.001183431952663;0;0.010650887573965;0;0;0;0;0;0;;0;0.004733727810651;0;0
2018-01-01_Y_ES_LUCAS_F_501_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;501;NA;NA;ES;lucas;;;;;939.413793103448;F;NA;NA;206.510846622753;5.29440837514545;0.010476661252736;0.846067372673734;522;;e;0;;0;;Pielou;95.4502561337288;0.021008403361345;0;0.00546218487395;0.000840336134454;0.032352941176471;0;;0.003361344537815;0.007142857142857;0;0;0;0.002941176470588;0.030252100840336;0.02563025210084;;0.001260504201681;0;0;0;0.018487394957983;;0.005882352941176;0;0;0;0.000840336134454;0.002100840336134;0.001680672268908;;0.013865546218487;0;0.001680672268908;0.000420168067227;0;0;0;0.002100840336134;0;0.016386554621849;0.003361344537815;0;0;0;0;0.002100840336134;;0;0.017647058823529;0;0
2018-01-01_Y_ES_LUCAS_F_512_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;512;NA;NA;ES;lucas;;;;;922.448979591837;F;NA;NA;177.728840824105;4.88969666663716;0.023669998180496;0.821350042669159;385;;e;0;;0;;Pielou;42.2475740122364;0.051711580480699;0;0.003641660597232;0.003641660597232;0.009468317552804;0;;0.000728332119446;0.010196649672251;0.000728332119446;0;0;0.000728332119446;0.058994901675164;0.002184996358339;;0.004369992716679;0;0;0;0.020393299344501;;0;0.000728332119446;0;0;0.002184996358339;0.000728332119446;0.005098324836125;;0.004369992716679;0;0.000728332119446;0;0;0;0;0.002184996358339;0.008739985433358;0.002184996358339;0;0;0;0;0;0.005098324836125;;0;0;0.000728332119446;0.003641660597232
2018-01-01_Y_ES_LUCAS_F_514_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;514;NA;NA;ES;lucas;;;;;907.817073170732;F;NA;NA;197.27192957689;5.04734114796795;0.018082155542329;0.818097180975581;478;;e;0;;0;;Pielou;55.3031411359725;0.018737672583826;0;0.004437869822485;0.003944773175542;0.029092702169625;0.000493096646943;;0.001972386587771;0.002465483234714;0.0034516765286;0.001479289940828;0;0;0.095167652859961;0.000986193293886;;0.025147928994083;0;0.000986193293886;0;0.027613412228797;;0;0.000493096646943;0;0;0.007396449704142;0.004930966469428;0;;0.008382642998028;0;0;0.002465483234714;0.000986193293886;0;0;0.004930966469428;0.003944773175542;0.034023668639053;0.001972386587771;0;0;0;0.000986193293886;0.002465483234714;;0;0.001479289940828;0;0
2018-01-01_Y_ES_LUCAS_F_521_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;521;NA;NA;ES;lucas;;;;;1326.99056603774;F;NA;NA;257.415390556682;5.07001574835513;0.020711850998602;0.787348949221561;626;;e;0.001122754491018;;0;;Pielou;48.2815369841892;0.040419161676647;0;0.007859281437126;0;0.06062874251497;0;;0;0.000374251497006;0;0;0;0;0.015718562874252;0;;0;0;0.002245508982036;0;0.010104790419162;;0;0;0;0;0.004116766467066;0.001122754491018;0.00187125748503;;0;0;0;0.000374251497006;0;0.00187125748503;0;0.001122754491018;0;0.01122754491018;0.00187125748503;0;0;0;0;0;;0.001497005988024;0.001122754491018;0;0.007859281437126
2018-01-01_Y_ES_LUCAS_F_525_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;525;NA;NA;ES;lucas;;;;;1278.24418604651;F;NA;NA;251.891559467394;5.51110347918813;0.008441850863947;0.857993396560358;616;;e;0;;0.000376789751319;;Pielou;118.457435000505;0.018462697814619;0;0.016955538809344;0;0.012434061793519;0.001507159005275;;0.001130369253956;0.002260738507913;0.002637528259231;0;0;0.002637528259231;0.029389600602864;0;;0;0.001130369253956;0.004144687264506;0;0.010550113036925;;0.003767897513188;0;0.000376789751319;0;0;0.02449133383572;0;;0.002260738507913;0;0.005651846269781;0;0.00301431801055;0;0.001130369253956;0.003767897513188;0.007159005275057;0.022607385079126;0.001883948756594;0;0;0;0;0;;0;0.000376789751319;0;0
2018-01-01_Y_ES_LUCAS_F_526_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;526;NA;NA;ES;lucas;;;;;963.203883495146;F;NA;NA;304.85428390154;5.62344014313036;0.007597423138744;0.899476423217614;519;;e;0;;0;;Pielou;131.623575749051;0.009502923976608;0;0.010964912280702;0;0;0.004385964912281;;0.00219298245614;0.004385964912281;0.000730994152047;0;0;0.000730994152047;0.034356725146199;0;;0;0;0.012426900584795;0;0.070175438596491;;0.001461988304094;0;0;0;0.000730994152047;0.008040935672515;0;;0.010964912280702;0;0.000730994152047;0;0.036549707602339;0.017543859649123;0.000730994152047;0;0.003654970760234;0.04312865497076;0;0;0;0;0.000730994152047;0;;0;0.001461988304094;0.001461988304094;0
2018-01-01_Y_ES_LUCAS_F_53_NA_NA_NA_NA;date:2018-01-01T00:00:00:yyyy-MM-dd;Y;;;53;NA;NA;ES;lucas;;;;;400.024390243902;F;NA;NA;131.95215280685;4.76057209025954;0.018703880401266;0.889517616411016;211;;e;0;;0;;Pielou;53.4648414417963;0.072936660268714;0;0.015355086372361;0;0.026871401151632;0;;0.001919385796545;0;0;0;0;0;0.047984644913628;0;;0.005758157389635;0;0;0;0.028790786948177;;0;0.095969289827255;0;0;0.021113243761996;0.013435700575816;0;;0.005758157389635;0;0;0.001919385796545;0.001919385796545;0.00383877159309;0;0;0;0.005758157389635;0;0;0;0;0;0;;0;0.001919385796545;0;0
